transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T3202,U123,05/24/2021,Expense,travel,8352,Cash,Che,Metro recharge
T10775,U077,2022-05-28,Expense,entertainment,9354,Upi,Ahm,Theatre booking
T7723,U137,2023-02-24,Income,freelance,$22802,Crd,Kolkata,Website project
T4391,U075,,Expense,food,4272,Cash,Bangalore,Restaurant dinner
T0208,U144,08/18/2024,Expense,rent,869,Upi,Unknown,Flat rent
T0377,U073,06/24/2022,Expense,food,2803,Crd,Ahmedabad,Family dinner
T9364,U142,2024-01-18,Expense,education,3348,Unknown,Jaipur,Book purchase
T6933,U083,23-09-21,Expense,education,9909,Csh,Mumbai,Library fees
T8028,U061,2021-12-20,Expense,entertainment,751,Banktransfer,Luc,Netflix subscription
T2487,U016,,Expense,travel,5584,Csh,Hyderabad,Fuel payment
T0347,U032,02/25/2022,Expense,rent,23178,Crd,Delhi,Lease payment
T13455,U111,2024-11-17,Expense,education,,Crd,Jaipur,Udemy course
T13972,U018,09/04/2021,Income,others,12555,Bank_Transfer,Kolkata,Cash withdrawal
T12065,U031,2024-10-16,Expense,food,4973,Upi,Delhi,Lunch at restaurant
T11640,U019,11/15/2023,Income,freelance,51284,Csh,Jai,Website project
T11861,U136,2022-12-15,Expense,utilities,497,Banktransfer,Del,EB payment
T4343,U059,2021-01-09,Expense,travel,1437,Bank Transfer,Jai,Airport transfer
T5049,U058,06/13/2022,Expense,rent,7397,Upi,Lucknow,Home rent
T7664,U038,07/29/2021,Income,salary,71087,Upi,Lucknow,Salary credit
T0616,U144,24-11-24,Expense,utilities,-1000,Upi,Jai,Mobile recharge
T1294,U097,2024-10-18,Expense,food,9925,Card,Unknown,Zomato order
T4833,U001,20-01-23,Expense,travel,9357,Cash,Lucknow,Flight booking
T6575,U136,07/29/2021,Expense,entertainment,6558,Upi,Jaipur,Movie ticket
T8152,U058,26-08-21,Expense,food,$3477,Bank_Transfer,Delhi,Burger King meal
T7325,U057,13-09-23,Expense,utilities,7229,Csh,Kolkata,EB payment
T1210,U048,05-06-2023,Expense,rent,7758,Cash,Kol,Room rent
T5609,U086,2021-09-02,Expense,rent,7003,Bank Transfer,Unknown,Rent transfer
T12578,U093,05-08-2024,Expense,travel,8108,Cash,Jaipur,Metro recharge
T12146,U098,02/09/2023,Expense,travel,3102,Upi,Pune,Train ticket
T3827,U144,03/24/2023,Expense,entertainment,4734,Bank Transfer,Chennai,Spotify premium
T11292,U030,18-05-21,Expense,entertainment,141,Card,Pun,Amazon Prime
T1233,U026,02-10-21,Expense,entertainment,6457,Cash,Bangalore,Disney Plus
T6653,U147,03/07/2023,Income,investment,39182,Unknown,Pun,Equity investment
T3405,U053,2023-08-26,Income,investment,48969,Crd,Chennai,Mutual fund investment
T13363,U086,12-05-2021,Expense,rent,4088,Unknown,Hyderabad,Monthly house rent
T6165,U105,14-05-2021,Expense,utilities,138,Banktransfer,Hyderabad,Electricity bill
T10802,U106,10/26/2024,Expense,entertainment,5388,Bank Transfr,Bangalore,Spotify premium
T6535,U075,18-09-24,Expense,education,₹9069,Csh,Mumbai,Library fees
T12593,U051,06/05/2023,Expense,rent,8010,Upi,Luc,Accommodation rent
T8834,U069,2024-05-03,Expense,education,$8326,Upi,Hyderabad,School fees
T5470,U072,07/06/2021,Income,bonus,77877,Card,Del,Performance bonus
T5213,U031,31-03-21,Expense,food,4266,Upi,Pune,Food delivery
T9219,U136,2023-11-02,Income,bonus,67640,Unknown,Pune,Annual bonus
T2290,U109,2022-06-05,Expense,health,1621,Unknown,Bangalore,Hospital bill
T0646,U006,2024-09-01,Expense,rent,4020,Upi,Mumbai,Rent transfer
T2414,U125,2022-08-09,Expense,travel,7609,Upi,Mumbai,Train ticket
T12032,U054,2021-08-06,Expense,rent,8807,Cash,Kolkata,Flat rent
T4681,U099,10/30/2021,Expense,savings,$8919,Crd,Delhi,Monthly savings
T7228,U054,12-11-22,Income,salary,62909,Csh,Mumbai,Salary credit
T4646,U081,09/29/2021,Expense,travel,6999,Card,Ahmedabad,Metro recharge
T12412,U083,10/21/2022,Expense,rent,$27147,Upi,Hyderabad,Apartment rent
T6293,U142,,Expense,education,8979,Bank Transfr,Del,Tuition fees
T8475,U019,03/21/2023,Expense,utilities,2331,Bank_Transfer,Hyderabad,EB payment
T5238,U100,2021-06-16,Expense,food,$3045,Cash,Lucknow,Dominos pizza
T10171,U059,09-05-22,Expense,travel,7358,Bank Transfer,Delhi,Bus ticket
T4045,U056,2021-10-05,Expense,rent,₹6126,Csh,Chennai,Rental payment
T12319,U111,21-07-2021,Expense,food,Rs.3306,Bank Transfr,Hyderabad,Lunch at restaurant
T5178,U109,2021-06-08,Expense,rent,,Bank_Transfer,Kolkata,Lease payment
T11194,U087,04-07-2021,Expense,travel,1799,Csh,Kolkata,Taxi fare
T9832,U104,2021-10-10,Expense,travel,Rs.5435,Upi,Mumbai,Train ticket
T8823,U015,2022-07-02,Expense,travel,₹3802,Unknown,Jaipur,Travel expense
T11701,U046,04-05-21,Expense,others,7299,Bank_Transfer,Hyd,Miscellaneous purchase
T8100,U100,2021-07-23,Expense,entertainment,7411,Upi,Che,Movie ticket
T13809,U079,29-09-23,Expense,travel,1137,Banktransfer,Unknown,Travel expense
T7896,U018,07-04-24,Expense,food,₹3801,Crd,Lucknow,Burger King meal
T1217,U033,12/13/2023,Expense,food,2426,Cash,Kolkata,Restaurant dinner
T0639,U048,2024-10-07,Expense,utilities,6771,Upi,Hyderabad,Gas bill
T13864,U149,2023-03-21,Expense,travel,₹6114,Upi,Kolkata,Airport transfer
T0820,U041,05/02/2024,Expense,education,7392,Cash,Pune,School fees
T6964,U139,06/02/2023,Expense,savings,9202,Crd,Hyderabad,Savings deposit
T9463,U096,11/22/2021,Expense,food,3515,Cash,Bangalore,Food delivery
T9278,U099,02-09-23,Expense,rent,19655,Csh,Luc,PG rent
T12243,U148,08/30/2022,Expense,entertainment,4077,Cash,Delhi,Movie ticket
T7371,U024,06/02/2021,Expense,travel,8405,Card,Luc,Ola cab
T0769,U005,07/06/2021,Expense,utilities,4133,Card,Kolkata,Water bill
T7068,U047,2024-10-06,Expense,entertainment,589,Upi,Hyderabad,OTT subscription
T13091,U052,19-05-2022,Expense,rent,6977,Bank_Transfer,Pune,Home rent
T1370,U138,03/05/2023,Income,freelance,₹40320,Card,Chennai,Website project
T6819,U038,2022-07-18,Expense,travel,$3203,Crd,Delhi,Ola cab
T9874,U004,05-01-23,Expense,food,2238,Csh,Kolkata,Restaurant dinner
T1972,U070,10/29/2023,Income,salary,559177,Crd,Ahmedabad,Salary received
T1227,U114,2021-01-06,Expense,food,758,Cash,Bangalore,Food delivery
T13716,U101,15-07-21,Expense,food,7799,Upi,Del,Food delivery
T12009,U048,30-03-2021,Expense,education,3445,Cash,Del,Educational material
T6391,U144,29-03-22,Expense,nan,2411,Card,Bangalore,General transaction
T2410,U017,18-03-21,Income,salary,41742,Csh,Bangalore,Salary received
T8809,U143,21-06-22,Income,freelance,64688,Card,Hyderabad,Freelance earnings
T5351,U090,06/24/2024,Expense,health,7134,Card,Lucknow,Health insurance
T12873,U030,07/22/2022,Expense,food,744,Crd,Jaipur,Burger King meal
T13555,U132,01/02/2024,Income,freelance,₹39256,Unknown,Pun,Website project
T2957,U103,01-03-24,Income,investment,37602,Card,Kolkata,Stock purchase
T5828,U018,18-05-2024,Income,investment,₹43742,Banktransfer,Kolkata,Equity investment
T3798,U058,2021-03-08,Expense,food,-1000,Upi,Chennai,Restaurant dinner
T5254,U094,2024-05-13,Expense,food,₹5035,Upi,Unknown,Food delivery
T11914,U108,2024-02-03,Expense,others,8929,Upi,Hyderabad,Misc expense
T13841,U037,06/15/2023,Expense,travel,9520,Bank Transfr,Mum,Uber ride
T3861,U062,2023-06-01,Expense,education,,Card,Delhi,Udemy course
T3142,U143,09/29/2023,Expense,food,2505,Card,Lucknow,Cafe breakfast
T2560,U061,2024-02-15,Expense,food,2400,Upi,Pun,Cafe breakfast
T8076,U069,02/09/2021,Income,freelance,46810,Unknown,Kol,Freelance project
T11257,U020,2022-12-05,Expense,entertainment,7165,Card,Mumbai,Movie ticket
T12858,U062,07/23/2021,Expense,travel,1809,Bank Transfer,Jaipur,Flight booking
T5929,U119,2024-10-27,Expense,rent,8007,Upi,Bangalore,Rent transfer
T11737,U117,05-01-23,Expense,food,Rs.2341,Bank Transfer,Mumbai,Food delivery
T4965,U030,01-07-21,Expense,utilities,8361,Csh,Jaipur,Internet bill
T4247,U118,08/12/2021,Expense,food,1582,Cash,Lucknow,Lunch at restaurant
T5447,U052,10-11-21,Expense,food,2212,Bank_Transfer,Lucknow,Restaurant dinner
T1413,U133,2021-08-15,Expense,travel,1690,Csh,Mumbai,Airport transfer
T7469,U107,21-02-2024,Expense,food,559,Cash,Lucknow,Dominos pizza
T9834,U099,2021-06-05,Expense,rent,37244,Upi,Hyd,Flat rent
T1313,U004,04/06/2023,Expense,education,₹7485,Cash,Delhi,Library fees
T5224,U035,2021-06-08,Expense,travel,1432,Cash,Hyderabad,Bus ticket
T9637,U102,,Expense,entertainment,6361,Csh,Ahmedabad,Weekend movie
T6874,U148,2021-02-28,Income,freelance,18437,Banktransfer,Unknown,Freelance earnings
T10662,U086,17-07-2023,Expense,entertainment,5602,Cash,Kol,Weekend movie
T13436,U150,2022-05-13,Expense,health,9279,Cash,Jaipur,Clinic visit
T2805,U036,2023-11-06,Expense,utilities,1872,Card,Unknown,Broadband bill
T11148,U085,2021-02-13,Expense,entertainment,5866,Card,Delhi,Concert ticket
T5468,U024,04-11-24,Income,others,44840,Bank Transfr,Ahmedabad,Cash withdrawal
T13240,U115,06-08-21,Income,investment,45886,Bank Transfer,Bangalore,Stock purchase
T11618,U011,2024-11-09,Expense,nan,8800,Upi,Kolkata,General transaction
T7401,U119,21-06-2024,Expense,food,1454,Upi,Delhi,Food delivery
T8782,U062,02-06-22,Expense,rent,47616,Csh,Hyderabad,Room rent
T12670,U045,14-12-21,Expense,health,506,Crd,Jaipur,Hospital bill
T2176,U150,11-08-2021,Expense,travel,9120,Card,Mumbai,Flight booking
T10746,U055,2023-12-16,Expense,rent,239,Banktransfer,Ban,Rent transfer
T8594,U100,10-10-2022,Expense,health,1302,Crd,Hyderabad,Pharmacy purchase
T5711,U025,10/26/2022,Expense,rent,8037,Upi,Pune,Home rent
T7541,U117,04/12/2022,Expense,rent,1729,Upi,Chennai,Room rent
T11115,U053,19-03-23,Expense,entertainment,3964,Card,Delhi,OTT subscription
T1394,U021,,Expense,entertainment,7440,Banktransfer,Mumbai,Disney Plus
T12857,U021,2022-07-05,Expense,utilities,2478,Bank Transfr,Mumbai,Electricity bill
T4026,U087,2023-12-29,Expense,nan,8191,Csh,Lucknow,General transaction
T8987,U056,01/27/2024,Expense,rent,39552,Banktransfer,Bangalore,Home rent
T3377,U138,,Expense,utilities,3857,Upi,Pun,Broadband bill
T8105,U098,10/21/2024,Expense,food,₹2128,Crd,Delhi,Food delivery
T13059,U103,05/31/2022,Expense,rent,2128,Banktransfer,Pun,Flat rent
T2690,U069,10/04/2022,Income,investment,71232,Bank Transfer,Kolkata,Stock purchase
T9553,U079,06/20/2024,Expense,travel,1806,Cash,Luc,Airport transfer
T1271,U010,25-02-24,Expense,education,9017,Cash,Del,Online course
T12184,U089,08/26/2024,Expense,travel,$5134,Banktransfer,Kol,Airport transfer
T13652,U118,28-11-23,Expense,rent,1969,Cash,Pune,Room rent
T7078,U106,2023-08-12,Expense,entertainment,3505,Upi,Hyderabad,Amazon Prime
T5931,U125,18-04-2023,Expense,entertainment,3462,Card,Jaipur,Gaming subscription
T10633,U117,12/20/2022,Expense,food,999999,Cash,Jaipur,Lunch at restaurant
T2978,U005,05/16/2021,Expense,rent,49351,Crd,Che,PG rent
T5469,U017,2021-07-26,Expense,health,3500,Bank_Transfer,Pune,Doctor consultation
T10127,U119,06-03-22,Expense,education,4130,Upi,Jai,Book purchase
T2045,U072,10/10/2023,Expense,rent,9658,Banktransfer,Ahmedabad,PG rent
T6122,U002,2022-11-23,Expense,food,4312,Card,Chennai,Lunch at restaurant
T1823,U047,2021-10-01,Expense,utilities,3479,Crd,Hyderabad,Mobile recharge
T13481,U047,2023-10-28,Expense,food,1537,Card,Jai,Swiggy order
T0229,U010,12/25/2023,Expense,entertainment,8935,Bank_Transfer,Mumbai,Gaming subscription
T1877,U004,04-08-2024,Income,freelance,33899,Upi,Delhi,Client payment
T13537,U062,08/25/2022,Expense,rent,13219,Upi,Chennai,Lease payment
T3605,U039,03/15/2023,Expense,food,4416,Card,Kolkata,Burger King meal
T12639,U119,15-06-2022,Expense,food,₹3650,Bank_Transfer,Lucknow,Dominos pizza
T4826,U074,2024-04-07,Expense,food,$805,Csh,Bangalore,Family dinner
T10690,U087,26-08-2023,Expense,rent,999999999,Cash,Jai,Apartment rent
T0399,U081,17-01-21,Income,freelance,36887,Bank Transfer,Pune,Freelance earnings
T13535,U116,2022-04-05,Expense,rent,26977,Upi,Mumbai,Monthly house rent
T8432,U136,16-04-2022,Expense,rent,9179,Bank Transfer,Chennai,PG rent
T7719,U082,09/03/2023,Expense,food,4510,Bank Transfer,Lucknow,Restaurant dinner
T13154,U107,03/19/2024,Expense,rent,44603,Bank Transfer,Ban,PG rent
T12856,U046,2022-08-13,Income,bonus,68852,Card,Mumbai,Annual bonus
T5627,U094,13-06-2023,Income,others,21658,Cash,Mumbai,Miscellaneous purchase
T12222,U149,01/03/2024,Expense,utilities,,Csh,Kolkata,Electricity bill
T2739,U134,08-06-2022,Expense,rent,Rs.2837,Bank Transfer,Mumbai,Rental payment
T0669,U054,29-09-23,Expense,food,1587,Cash,Unknown,Zomato order
T0990,U084,2022-06-22,Expense,food,Rs.1301,Cash,Kolkata,Food delivery
T0470,U038,2024-12-10,Expense,rent,42615,Bank Transfer,Hyderabad,Rental payment
T12924,U035,25-01-2021,Expense,education,8065,Crd,Ahmedabad,Library fees
T9466,U116,2023-01-30,Expense,entertainment,7428,Upi,Delhi,Spotify premium
T12035,U049,11-04-24,Expense,education,9674,Upi,Jaipur,Exam fees
T5557,U012,07/10/2024,Income,bonus,477966,Bank Transfer,Chennai,Incentive received
T8864,U068,2022-02-21,Expense,travel,2308,Csh,Lucknow,Fuel payment
T2209,U018,21-01-2024,Expense,nan,6636,Cash,Mum,General transaction
T13210,U031,2024-07-25,Expense,education,7448 INR,Crd,Mumbai,Online course
T11454,U024,2022-11-08,Expense,travel,₹2214,Upi,Mumbai,Flight booking
T5252,U035,03/14/2023,Expense,rent,44708,Bank Transfer,Mumbai,Rental payment
T10727,U062,06-07-23,Expense,utilities,1419,Card,Chennai,EB payment
T6211,U068,07/16/2024,Expense,travel,2769,Upi,Bangalore,Metro recharge
T4388,U082,10/05/2023,Expense,utilities,7538,Card,Jaipur,Electricity bill
T6775,U069,02-11-22,Expense,food,9571,Csh,Che,Cafe breakfast
T7518,U107,07-06-2023,Income,salary,77201,Upi,Jaipur,Company payroll
T12827,U045,11/03/2023,Expense,utilities,8775,Card,Delhi,Internet bill
T6381,U107,2023-10-29,Income,freelance,13567,Card,Kolkata,Freelance project
T12157,U058,2022-03-18,Expense,travel,5850,Bank Transfer,Jaipur,Fuel payment
T0247,U075,05/24/2024,Expense,rent,8635,Cash,Kolkata,Rent transfer
T9239,U088,2024-08-28,Expense,utilities,1973,Upi,Lucknow,EB payment
T0629,U048,02/21/2022,Expense,entertainment,,Cash,Pune,Spotify premium
T0077,U121,2022-02-02,Income,others,75916,Crd,Kolkata,Cash withdrawal
T0319,U005,2021-06-15,Expense,food,2374,Card,Kolkata,Cafe breakfast
T0954,U069,06/20/2021,Income,freelance,56837,Card,Mum,Freelance earnings
T12636,U028,2021-01-05,Expense,travel,4868,Cash,Hyderabad,Uber ride
T2231,U131,2022-08-29,Expense,health,9872,Crd,Lucknow,Doctor consultation
T13701,U096,10/01/2024,Expense,utilities,5920,Banktransfer,Mumbai,Broadband bill
T8274,U131,03/23/2022,Expense,rent,3366,Csh,Jaipur,Flat rent
T8927,U010,09/05/2023,Expense,travel,$3308,Upi,Pun,Fuel payment
T10993,U066,10/25/2024,Expense,food,6534,Unknown,Ahm,Food delivery
T12904,U085,2021-06-26,Expense,rent,4395,Bank Transfer,Pune,Rent transfer
T9050,U046,2021-03-28,Income,others,42834,Upi,Delhi,Cash withdrawal
T6909,U030,,Expense,rent,5724,Crd,Pune,Flat rent
T6163,U098,2021-10-04,Expense,travel,7802,Upi,Hyderabad,Fuel payment
T5059,U077,2023-09-16,Expense,food,1200,Bank_Transfer,Pune,Dominos pizza
T9092,U102,09/14/2023,Expense,utilities,5358,Card,Ahmedabad,WiFi recharge
T3964,U136,04/18/2023,Expense,education,7292,Crd,Del,Educational material
T1070,U127,2024-03-02,Expense,food,1845,Bank Transfr,Hyderabad,Swiggy order
T4799,U115,2024-08-21,Expense,food,$6796,Cash,Pune,Burger King meal
T7190,U014,20-01-23,Expense,utilities,1191,Crd,Chennai,Electricity bill
T0609,U124,16-06-2021,Expense,education,$2755,Cash,Ahm,Training program
T4392,U041,10-12-24,Expense,utilities,3702,Card,Delhi,Water bill
T1716,U135,21-07-22,Expense,utilities,₹4602,Card,Kolkata,EB payment
T4709,U083,2022-02-08,Expense,travel,6089,Banktransfer,Hyderabad,Uber ride
T7197,U107,08/14/2023,Expense,rent,20647,Card,Jaipur,Monthly house rent
T6822,U091,2024-02-02,Expense,food,4851,Bank Transfr,Hyderabad,Dominos pizza
T10166,U136,2021-11-25,Expense,food,3884,Card,Kol,Family dinner
T9184,U122,2022-03-08,Expense,health,1899,Upi,Mumbai,Doctor consultation
T7172,U120,2023-06-23,Expense,food,3858,Crd,Lucknow,Starbucks coffee
T4786,U009,2021-02-21,Expense,entertainment,4085,Unknown,Lucknow,Movie ticket
T9458,U130,14-03-22,Expense,travel,₹4731,Card,Pune,Travel expense
T3350,U076,2022-01-31,Expense,travel,-1000,Bank_Transfer,Delhi,Travel expense
T3453,U074,19-12-2023,Expense,rent,45898,Bank_Transfer,Jaipur,Room rent
T4497,U115,2024-03-01,Expense,food,₹2706,Banktransfer,Chennai,Swiggy order
T0323,U084,18-10-24,Expense,travel,6859,Bank_Transfer,Pun,Taxi fare
T10732,U096,03/27/2023,Expense,entertainment,2985,Unknown,Mumbai,Weekend movie
T3716,U080,31-03-24,Expense,food,2392,Upi,Pune,Cafe breakfast
T6946,U112,15-01-2023,Expense,health,8336,Cash,Luc,Doctor consultation
T12373,U001,2023-12-02,Expense,rent,2100,Unknown,Pune,Lease payment
T5204,U058,09/12/2023,Expense,savings,1437,Cash,Jaipur,Transfer to savings
T3154,U096,10/10/2022,Expense,health,₹9525,Bank_Transfer,Luc,Pharmacy purchase
T6456,U108,2023-11-24,Expense,rent,4259,Upi,Mum,Rent transfer
T12627,U039,2023-02-16,Expense,food,8176,Upi,Mumbai,Zomato order
T10921,U080,10/02/2021,Expense,entertainment,4042,Bank Transfer,Pune,Netflix subscription
T12892,U092,04/09/2024,Expense,food,2610,Cash,Luc,Lunch at restaurant
T11529,U130,13-04-2022,Expense,utilities,0,Upi,Kolkata,Broadband bill
T3285,U001,14-07-24,Expense,utilities,8396,Card,Chennai,Utility payment
T12318,U094,06-01-22,Expense,travel,882,Upi,Bangalore,Bus ticket
T7975,U117,2023-03-04,Income,freelance,79476,Bank Transfr,Chennai,Consulting income
T13866,U008,12/14/2021,Expense,rent,26709,Upi,Jai,Lease payment
T13503,U140,2023-10-18,Expense,utilities,9910,Csh,Mumbai,Mobile recharge
T12704,U123,2022-09-30,Expense,rent,4125,Cash,Ahmedabad,Room rent
T10119,U030,2022-06-21,Expense,utilities,₹4413,Upi,Bangalore,WiFi recharge
T13404,U125,10/09/2024,Expense,rent,₹35757,Cash,Jaipur,Apartment rent
T2137,U019,2021-11-01,Expense,food,₹1749,Upi,Kolkata,Burger King meal
T9825,U139,05-01-21,Expense,education,$999999,Upi,Chennai,College fees
T13991,U004,15-12-21,Expense,travel,2408,Upi,Ahmedabad,Bus ticket
T13345,U093,2023-02-06,Expense,travel,6358,Unknown,Hyd,Taxi fare
T1540,U059,2022-12-05,Income,others,32912,Bank_Transfer,Luc,Other payment
T12746,U044,12/17/2023,Expense,rent,7834,Upi,Chennai,Accommodation rent
T9416,U070,2022-03-16,Expense,others,8236,Cash,Ahmedabad,Cash withdrawal
T10863,U107,,Expense,education,866,Upi,Hyderabad,Exam fees
T8734,U055,12/30/2021,Expense,food,$2700,Bank Transfr,Che,Food delivery
T13333,U024,2022-06-02,Expense,food,4453,Csh,Pune,Zomato order
T10615,U072,22-01-23,Expense,education,₹5245,Unknown,Pune,Udemy course
T13171,U091,2021-12-04,Expense,others,3775,Card,Kolkata,General expense
T5531,U144,08-11-22,Expense,food,9343,Upi,Delhi,Lunch at restaurant
T7003,U085,01/18/2021,Expense,rent,41499,Csh,Hyd,Rent transfer
T5580,U120,14-05-21,Expense,food,7366 INR,Cash,Kol,Swiggy order
T8236,U125,07/09/2021,Expense,entertainment,8567,Crd,Hyderabad,Spotify premium
T12781,U116,2023-12-29,Expense,education,556,Card,Delhi,College fees
T6533,U055,11/06/2024,Expense,food,3133,Bank Transfer,Hyderabad,Family dinner
T2144,U060,19-03-24,Expense,food,4885,Unknown,Chennai,Family dinner
T3056,U126,26-04-2024,Expense,travel,3356,Upi,Hyd,Travel expense
T2315,U100,2021-03-02,Expense,food,₹2318,Csh,Delhi,Family dinner
T12546,U123,21-09-24,Expense,food,4028,Upi,Delhi,Burger King meal
T2660,U024,2022-02-04,Expense,travel,0,Bank Transfer,Kolkata,Uber ride
T0878,U113,08/23/2022,Expense,nan,8542,Upi,Delhi,General transaction
T6901,U097,10/02/2022,Expense,rent,2815,Upi,Ahmedabad,Flat rent
T12130,U069,11/24/2022,Expense,education,9948,Upi,Delhi,Tuition fees
T13536,U038,2022-05-16,Expense,entertainment,2027,Upi,Hyderabad,Weekend movie
T2121,U075,2023-10-23,Expense,food,1318,Bank Transfer,Mumbai,Dominos pizza
T3745,U034,2024-09-21,Expense,rent,3551,Upi,Bangalore,Lease payment
T4313,U129,15-02-21,Expense,entertainment,7725,Crd,Pune,Spotify premium
T8227,U072,24-11-2023,Expense,travel,-1000,Bank Transfr,Mumbai,Travel expense
T7261,U109,12-01-24,Expense,entertainment,Rs.713,Upi,Mumbai,OTT subscription
T5194,U147,11/01/2022,Expense,utilities,7566,Upi,Hyd,EB payment
T5589,U078,06/23/2022,Expense,rent,₹3347,Crd,Delhi,Lease payment
T12653,U029,2022-04-08,Expense,education,8225 INR,Bank Transfer,Bangalore,Training program
T4206,U115,2021-07-30,Expense,utilities,6511,Csh,Kolkata,Water bill
T7990,U056,26-03-21,Expense,food,3307,Upi,Mumbai,Starbucks coffee
T1349,U026,05/05/2022,Expense,others,3125,Banktransfer,Hyderabad,Cash withdrawal
T10614,U129,19-08-2024,Income,others,31314,Crd,Bangalore,General expense
T1450,U146,09-05-2021,Expense,utilities,280,Crd,Pun,Utility payment
T3143,U025,2023-05-01,Expense,rent,Rs.6779,Csh,Delhi,Apartment rent
T1592,U021,2023-10-20,Expense,travel,3064,Bank_Transfer,Jaipur,Bus ticket
T9514,U085,2021-07-02,Expense,travel,2717,Bank Transfer,Delhi,Bus ticket
T1115,U121,09/04/2021,Expense,rent,7888,Csh,Jaipur,Home rent
T0510,U128,10/06/2023,Expense,food,8733,Cash,Chennai,Zomato order
T10060,U076,09-11-23,Expense,food,5507,Csh,Jai,Cafe breakfast
T11195,U129,03-06-2023,Expense,savings,6960,Bank Transfer,Kolkata,Monthly savings
T12393,U004,17-06-24,Expense,travel,2083,Bank Transfer,Lucknow,Uber ride
T5452,U003,05/09/2024,Expense,entertainment,6829,Card,Pun,Amazon Prime
T2975,U030,2022-10-25,Expense,food,1131,Crd,Pune,Cafe breakfast
